wavenumber_cm,absorption,cd
18546.6024,4.80069566e-02,9.50575861e+03
18547.0525,4.79792708e-02,9.51205235e+03
18547.5026,4.79497221e-02,9.51775037e+03
18547.9527,4.79183091e-02,9.52285275e+03
18548.4029,4.78850309e-02,9.52735972e+03
18548.8530,4.78498875e-02,9.53127168e+03
18549.3031,4.78128793e-02,9.53458924e+03
18549.7532,4.77740076e-02,9.53731314e+03
18550.2033,4.77332740e-02,9.53944432e+03
18550.6534,4.76906809e-02,9.54098388e+03
18551.1035,4.76462313e-02,9.54193310e+03
18551.5536,4.75999288e-02,9.54229342e+03
18552.0038,4.75517776e-02,9.54206647e+03
18552.4539,4.75017826e-02,9.54125403e+03
18552.9040,4.74499492e-02,9.53985805e+03
18553.3541,4.73962834e-02,9.53788065e+03
18553.8042,4.73407919e-02,9.53532411e+03
18554.2543,4.72834818e-02,9.53219089e+03
18554.7044,4.72243611e-02,9.52848360e+03
18555.1545,4.71634380e-02,9.52420499e+03
18555.6047,4.71007216e-02,9.51935800e+03
18556.0548,4.70362213e-02,9.51394571e+03
18556.5049,4.69699472e-02,9.50797135e+03
18556.9550,4.69019099e-02,9.50143832e+03
18557.4051,4.68321205e-02,9.49435014e+03
18557.8552,4.67605908e-02,9.48671049e+03
18558.3053,4.66873330e-02,9.47852321e+03
18558.7554,4.66123598e-02,9.46979226e+03
18559.2056,4.65356843e-02,9.46052174e+03
18559.6557,4.64573203e-02,9.45071590e+03
18560.1058,4.63772819e-02,9.44037910e+03
18560.5559,4.62955839e-02,9.42951585e+03
18561.0060,4.62122414e-02,9.41813078e+03
18561.4561,4.61272698e-02,9.40622863e+03
18561.9062,4.60406852e-02,9.39381429e+03
18562.3563,4.59525040e-02,9.38089274e+03
18562.8065,4.58627431e-02,9.36746909e+03
18563.2566,4.57714196e-02,9.35354854e+03
18563.7067,4.56785513e-02,9.33913642e+03
18564.1568,4.55841561e-02,9.32423815e+03
18564.6069,4.54882523e-02,9.30885925e+03
18565.0570,4.53908587e-02,9.29300535e+03
18565.5071,4.52919944e-02,9.27668215e+03
18565.9572,4.51916787e-02,9.25989545e+03
18566.4074,4.50899312e-02,9.24265115e+03
18566.8575,4.49867721e-02,9.22495520e+03
18567.3076,4.48822215e-02,9.20681366e+03
18567.7577,4.47763000e-02,9.18823264e+03
18568.2078,4.46690285e-02,9.16921833e+03
18568.6579,4.45604279e-02,9.14977700e+03
18569.1080,4.44505196e-02,9.12991497e+03
18569.5581,4.43393250e-02,9.10963861e+03
18570.0083,4.42268659e-02,9.08895435e+03
18570.4584,4.41131642e-02,9.06786870e+03
18570.9085,4.39982419e-02,9.04638818e+03
18571.3586,4.38821214e-02,9.02451938e+03
18571.8087,4.37648250e-02,9.00226892e+03
18572.2588,4.36463754e-02,8.97964346e+03
18572.7089,4.35267950e-02,8.95664969e+03
18573.1590,4.34061069e-02,8.93329434e+03
18573.6092,4.32843338e-02,8.90958416e+03
18574.0593,4.31614987e-02,8.88552593e+03
18574.5094,4.30376248e-02,8.86112643e+03
18574.9595,4.29127352e-02,8.83639249e+03
18575.4096,4.27868530e-02,8.81133092e+03
18575.8597,4.26600014e-02,8.78594856e+03
18576.3098,4.25322039e-02,8.76025224e+03
18576.7599,4.24034836e-02,8.73424882e+03
18577.2101,4.22738638e-02,8.70794514e+03
18577.6602,4.21433678e-02,8.68134804e+03
18578.1103,4.20120189e-02,8.65446435e+03
18578.5604,4.18798404e-02,8.62730090e+03
18579.0105,4.17468555e-02,8.59986450e+03
18579.4606,4.16130873e-02,8.57216196e+03
18579.9107,4.14785590e-02,8.54420005e+03
18580.3608,4.13432936e-02,8.51598554e+03
18580.8110,4.12073141e-02,8.48752516e+03
18581.2611,4.10706433e-02,8.45882563e+03
18581.7112,4.09333042e-02,8.42989363e+03
18582.1613,4.07953193e-02,8.40073581e+03
18582.6114,4.06567114e-02,8.37135880e+03
18583.0615,4.05175027e-02,8.34176918e+03
18583.5116,4.03777158e-02,8.31197350e+03
18583.9617,4.02373728e-02,8.28197827e+03
18584.4119,4.00964957e-02,8.25178995e+03
18584.8620,3.99551065e-02,8.22141496e+03
18585.3121,3.98132270e-02,8.19085967e+03
18585.7622,3.96708787e-02,8.16013042e+03
18586.2123,3.95280830e-02,8.12923349e+03
18586.6624,3.93848613e-02,8.09817509e+03
18587.1125,3.92412346e-02,8.06696140e+03
18587.5626,3.90972237e-02,8.03559854e+03
18588.0128,3.89528493e-02,8.00409257e+03
18588.4629,3.88081319e-02,7.97244949e+03
18588.9130,3.86630919e-02,7.94067524e+03
18589.3631,3.85177492e-02,7.90877572e+03
18589.8132,3.83721238e-02,7.87675673e+03
18590.2633,3.82262351e-02,7.84462404e+03
18590.7134,3.80801028e-02,7.81238334e+03
18591.1635,3.79337459e-02,7.78004026e+03
18591.6137,3.77871835e-02,7.74760036e+03
18592.0638,3.76404341e-02,7.71506913e+03
18592.5139,3.74935164e-02,7.68245201e+03
18592.9640,3.73464486e-02,7.64975433e+03
18593.4141,3.71992487e-02,7.61698140e+03
18593.8642,3.70519344e-02,7.58413843e+03
18594.3143,3.69045232e-02,7.55123057e+03
18594.7644,3.67570325e-02,7.51826288e+03
18595.2146,3.66094791e-02,7.48524036e+03
18595.6647,3.64618800e-02,7.45216795e+03
18596.1148,3.63142516e-02,7.41905050e+03
18596.5649,3.61666100e-02,7.38589280e+03
18597.0150,3.60189715e-02,7.35269954e+03
18597.4651,3.58713515e-02,7.31947536e+03
18597.9152,3.57237657e-02,7.28622482e+03
18598.3653,3.55762293e-02,7.25295241e+03
18598.8155,3.54287571e-02,7.21966254e+03
18599.2656,3.52813640e-02,7.18635953e+03
18599.7157,3.51340642e-02,7.15304765e+03
18600.1658,3.49868721e-02,7.11973109e+03
18600.6159,3.48398015e-02,7.08641395e+03
18601.0660,3.46928661e-02,7.05310027e+03
18601.5161,3.45460792e-02,7.01979403e+03
18601.9662,3.43994540e-02,6.98649909e+03
18602.4164,3.42530035e-02,6.95321928e+03
18602.8665,3.41067401e-02,6.91995833e+03
18603.3166,3.39606762e-02,6.88671992e+03
18603.7667,3.38148241e-02,6.85350764e+03
18604.2168,3.36691954e-02,6.82032501e+03
18604.6669,3.35238019e-02,6.78717546e+03
18605.1170,3.33786549e-02,6.75406240e+03
18605.5671,3.32337654e-02,6.72098911e+03
18606.0173,3.30891444e-02,6.68795883e+03
18606.4674,3.29448024e-02,6.65497472e+03
18606.9175,3.28007498e-02,6.62203988e+03
18607.3676,3.26569967e-02,6.58915733e+03
18607.8177,3.25135530e-02,6.55633002e+03
18608.2678,3.23704284e-02,6.52356085e+03
18608.7179,3.22276321e-02,6.49085262e+03
18609.1680,3.20851735e-02,6.45820810e+03
18609.6182,3.19430615e-02,6.42562995e+03
18610.0683,3.18013046e-02,6.39312081e+03
18610.5184,3.16599115e-02,6.36068322e+03
18610.9685,3.15188904e-02,6.32831968e+03
18611.4186,3.13782493e-02,6.29603261e+03
18611.8687,3.12379959e-02,6.26382436e+03
18612.3188,3.10981380e-02,6.23169724e+03
18612.7689,3.09586829e-02,6.19965349e+03
18613.2191,3.08196376e-02,6.16769528e+03
18613.6692,3.06810093e-02,6.13582473e+03
18614.1193,3.05428046e-02,6.10404389e+03
18614.5694,3.04050301e-02,6.07235477e+03
18615.0195,3.02676920e-02,6.04075929e+03
18615.4696,3.01307967e-02,6.00925935e+03
18615.9197,2.99943498e-02,5.97785678e+03
18616.3698,2.98583574e-02,5.94655333e+03
18616.8200,2.97228248e-02,5.91535072e+03
18617.2701,2.95877574e-02,5.88425063e+03
18617.7202,2.94531605e-02,5.85325465e+03
18618.1703,2.93190390e-02,5.82236435e+03
18618.6204,2.91853978e-02,5.79158122e+03
18619.0705,2.90522414e-02,5.76090672e+03
18619.5206,2.89195744e-02,5.73034226e+03
18619.9707,2.87874011e-02,5.69988918e+03
18620.4209,2.86557255e-02,5.66954880e+03
18620.8710,2.85245516e-02,5.63932236e+03
18621.3211,2.83938833e-02,5.60921110e+03
18621.7712,2.82637242e-02,5.57921615e+03
18622.2213,2.81340777e-02,5.54933866e+03
18622.6714,2.80049471e-02,5.51957969e+03
18623.1215,2.78763357e-02,5.48994028e+03
18623.5716,2.77482465e-02,5.46042141e+03
18624.0218,2.76206823e-02,5.43102403e+03
18624.4719,2.74936459e-02,5.40174904e+03
18624.9220,2.73671399e-02,5.37259732e+03
18625.3721,2.72411667e-02,5.34356968e+03
18625.8222,2.71157286e-02,5.31466691e+03
18626.2723,2.69908278e-02,5.28588977e+03
18626.7224,2.68664664e-02,5.25723895e+03
18627.1725,2.67426463e-02,5.22871513e+03
18627.6227,2.66193693e-02,5.20031896e+03
18628.0728,2.64966371e-02,5.17205102e+03
18628.5229,2.63744512e-02,5.14391190e+03
18628.9730,2.62528130e-02,5.11590211e+03
18629.4231,2.61317240e-02,5.08802217e+03
18629.8732,2.60111853e-02,5.06027253e+03
18630.3233,2.58911980e-02,5.03265364e+03
18630.7734,2.57717631e-02,5.00516590e+03
18631.2236,2.56528815e-02,4.97780968e+03
18631.6737,2.55345539e-02,4.95058532e+03
18632.1238,2.54167811e-02,4.92349315e+03
18632.5739,2.52995637e-02,4.89653344e+03
18633.0240,2.51829021e-02,4.86970646e+03
18633.4741,2.50667967e-02,4.84301244e+03
18633.9242,2.49512479e-02,4.81645158e+03
18634.3743,2.48362558e-02,4.79002406e+03
18634.8245,2.47218205e-02,4.76373004e+03
18635.2746,2.46079422e-02,4.73756964e+03
18635.7247,2.44946207e-02,4.71154297e+03
18636.1748,2.43818560e-02,4.68565010e+03
18636.6249,2.42696478e-02,4.65989110e+03
18637.0750,2.41579959e-02,4.63426601e+03
18637.5251,2.40468999e-02,4.60877482e+03
18637.9752,2.39363594e-02,4.58341755e+03
18638.4254,2.38263738e-02,4.55819416e+03
18638.8755,2.37169426e-02,4.53310459e+03
18639.3256,2.36080652e-02,4.50814879e+03
18639.7757,2.34997409e-02,4.48332666e+03
18640.2258,2.33919688e-02,4.45863810e+03
18640.6759,2.32847482e-02,4.43408299e+03
18641.1260,2.31780782e-02,4.40966117e+03
18641.5761,2.30719578e-02,4.38537250e+03
18642.0263,2.29663860e-02,4.36121679e+03
18642.4764,2.28613618e-02,4.33719385e+03
18642.9265,2.27568840e-02,4.31330347e+03
18643.3766,2.26529515e-02,4.28954544e+03
18643.8267,2.25495630e-02,4.26591951e+03
18644.2768,2.24467174e-02,4.24242543e+03
18644.7269,2.23444131e-02,4.21906292e+03
18645.1770,2.22426490e-02,4.19583172e+03
18645.6272,2.21414236e-02,4.17273153e+03
18646.0773,2.20407354e-02,4.14976203e+03
18646.5274,2.19405830e-02,4.12692291e+03
18646.9775,2.18409648e-02,4.10421384e+03
18647.4276,2.17418792e-02,4.08163448e+03
18647.8777,2.16433247e-02,4.05918447e+03
18648.3278,2.15452995e-02,4.03686344e+03
18648.7779,2.14478020e-02,4.01467102e+03
18649.2281,2.13508306e-02,3.99260683e+03
18649.6782,2.12543833e-02,3.97067046e+03
18650.1283,2.11584586e-02,3.94886152e+03
18650.5784,2.10630544e-02,3.92717958e+03
18651.0285,2.09681691e-02,3.90562423e+03
18651.4786,2.08738006e-02,3.88419502e+03
18651.9287,2.07799472e-02,3.86289153e+03
18652.3788,2.06866069e-02,3.84171330e+03
18652.8290,2.05937778e-02,3.82065988e+03
18653.2791,2.05014578e-02,3.79973080e+03
18653.7292,2.04096450e-02,3.77892559e+03
18654.1793,2.03183373e-02,3.75824377e+03
18654.6294,2.02275328e-02,3.73768487e+03
18655.0795,2.01372293e-02,3.71724839e+03
18655.5296,2.00474248e-02,3.69693383e+03
18655.9797,1.99581172e-02,3.67674070e+03
18656.4299,1.98693043e-02,3.65666848e+03
18656.8800,1.97809841e-02,3.63671666e+03
18657.3301,1.96931543e-02,3.61688473e+03
18657.7802,1.96058129e-02,3.59717216e+03
18658.2303,1.95189575e-02,3.57757843e+03
18658.6804,1.94325861e-02,3.55810300e+03
18659.1305,1.93466964e-02,3.53874534e+03
18659.5806,1.92612862e-02,3.51950491e+03
18660.0308,1.91763533e-02,3.50038117e+03
18660.4809,1.90918955e-02,3.48137356e+03
18660.9310,1.90079104e-02,3.46248155e+03
18661.3811,1.89243959e-02,3.44370457e+03
18661.8312,1.88413496e-02,3.42504207e+03
18662.2813,1.87587693e-02,3.40649350e+03
18662.7314,1.86766526e-02,3.38805828e+03
18663.1815,1.85949974e-02,3.36973586e+03
18663.6317,1.85138013e-02,3.35152567e+03
18664.0818,1.84330620e-02,3.33342714e+03
18664.5319,1.83527772e-02,3.31543971e+03
18664.9820,1.82729446e-02,3.29756279e+03
18665.4321,1.81935618e-02,3.27979583e+03
18665.8822,1.81146266e-02,3.26213823e+03
18666.3323,1.80361366e-02,3.24458944e+03
18666.7824,1.79580894e-02,3.22714886e+03
18667.2326,1.78804829e-02,3.20981592e+03
18667.6827,1.78033146e-02,3.19259004e+03
18668.1328,1.77265821e-02,3.17547065e+03
18668.5829,1.76502833e-02,3.15845716e+03
18669.0330,1.75744157e-02,3.14154898e+03
18669.4831,1.74989769e-02,3.12474555e+03
18669.9332,1.74239648e-02,3.10804627e+03
18670.3833,1.73493769e-02,3.09145056e+03
18670.8335,1.72752109e-02,3.07495785e+03
18671.2836,1.72014645e-02,3.05856755e+03
18671.7337,1.71281353e-02,3.04227907e+03
18672.1838,1.70552211e-02,3.02609184e+03
18672.6339,1.69827194e-02,3.01000528e+03
18673.0840,1.69106281e-02,2.99401880e+03
18673.5341,1.68389447e-02,2.97813183e+03
18673.9842,1.67676670e-02,2.96234377e+03
18674.4344,1.66967927e-02,2.94665407e+03
18674.8845,1.66263194e-02,2.93106213e+03
18675.3346,1.65562449e-02,2.91556737e+03
18675.7847,1.64865668e-02,2.90016923e+03
18676.2348,1.64172829e-02,2.88486713e+03
18676.6849,1.63483908e-02,2.86966049e+03
18677.1350,1.62798884e-02,2.85454874e+03
18677.5851,1.62117733e-02,2.83953130e+03
18678.0353,1.61440433e-02,2.82460762e+03
18678.4854,1.60766960e-02,2.80977710e+03
18678.9355,1.60097293e-02,2.79503920e+03
18679.3856,1.59431410e-02,2.78039334e+03
18679.8357,1.58769286e-02,2.76583896e+03
18680.2858,1.58110901e-02,2.75137549e+03
18680.7359,1.57456232e-02,2.73700237e+03
18681.1860,1.56805257e-02,2.72271905e+03
18681.6362,1.56157953e-02,2.70852495e+03
18682.0863,1.55514299e-02,2.69441954e+03
18682.5364,1.54874273e-02,2.68040225e+03
18682.9865,1.54237852e-02,2.66647253e+03
18683.4366,1.53605016e-02,2.65262982e+03
18683.8867,1.52975741e-02,2.63887359e+03
18684.3368,1.52350007e-02,2.62520328e+03
18684.7869,1.51727792e-02,2.61161835e+03
18685.2371,1.51109075e-02,2.59811826e+03
18685.6872,1.50493834e-02,2.58470246e+03
18686.1373,1.49882047e-02,2.57137042e+03
18686.5874,1.49273694e-02,2.55812159e+03
18687.0375,1.48668754e-02,2.54495546e+03
18687.4876,1.48067205e-02,2.53187148e+03
18687.9377,1.47469027e-02,2.51886912e+03
18688.3878,1.46874198e-02,2.50594787e+03
18688.8380,1.46282699e-02,2.49310718e+03
18689.2881,1.45694508e-02,2.48034655e+03
18689.7382,1.45109604e-02,2.46766545e+03
18690.1883,1.44527968e-02,2.45506336e+03
18690.6384,1.43949579e-02,2.44253977e+03
18691.0885,1.43374417e-02,2.43009416e+03
18691.5386,1.42802461e-02,2.41772603e+03
18691.9887,1.42233692e-02,2.40543487e+03
18692.4389,1.41668089e-02,2.39322017e+03
18692.8890,1.41105633e-02,2.38108142e+03
18693.3391,1.40546304e-02,2.36901814e+03
18693.7892,1.39990082e-02,2.35702981e+03
18694.2393,1.39436948e-02,2.34511595e+03
18694.6894,1.38886882e-02,2.33327607e+03
18695.1395,1.38339865e-02,2.32150966e+03
18695.5896,1.37795877e-02,2.30981625e+03
18696.0398,1.37254900e-02,2.29819535e+03
18696.4899,1.36716914e-02,2.28664648e+03
18696.9400,1.36181901e-02,2.27516916e+03
18697.3901,1.35649842e-02,2.26376291e+03
18697.8402,1.35120717e-02,2.25242725e+03
18698.2903,1.34594509e-02,2.24116172e+03
18698.7404,1.34071198e-02,2.22996585e+03
18699.1905,1.33550767e-02,2.21883916e+03
18699.6407,1.33033197e-02,2.20778120e+03
18700.0908,1.32518469e-02,2.19679151e+03
18700.5409,1.32006566e-02,2.18586962e+03
18700.9910,1.31497470e-02,2.17501508e+03
18701.4411,1.30991163e-02,2.16422744e+03
18701.8912,1.30487626e-02,2.15350625e+03
18702.3413,1.29986843e-02,2.14285105e+03
18702.7914,1.29488796e-02,2.13226141e+03
18703.2416,1.28993466e-02,2.12173687e+03
18703.6917,1.28500838e-02,2.11127701e+03
18704.1418,1.28010893e-02,2.10088138e+03
18704.5919,1.27523614e-02,2.09054955e+03
18705.0420,1.27038985e-02,2.08028109e+03
18705.4921,1.26556988e-02,2.07007557e+03
18705.9422,1.26077606e-02,2.05993256e+03
18706.3923,1.25600823e-02,2.04985163e+03
18706.8425,1.25126622e-02,2.03983237e+03
18707.2926,1.24654987e-02,2.02987436e+03
18707.7427,1.24185900e-02,2.01997718e+03
18708.1928,1.23719347e-02,2.01014042e+03
18708.6429,1.23255309e-02,2.00036367e+03
18709.0930,1.22793772e-02,1.99064651e+03
18709.5431,1.22334719e-02,1.98098855e+03
18709.9932,1.21878134e-02,1.97138938e+03
18710.4434,1.21424002e-02,1.96184859e+03
18710.8935,1.20972306e-02,1.95236581e+03
18711.3436,1.20523032e-02,1.94294061e+03
18711.7937,1.20076162e-02,1.93357262e+03
18712.2438,1.19631683e-02,1.92426145e+03
18712.6939,1.19189579e-02,1.91500670e+03
18713.1440,1.18749834e-02,1.90580800e+03
18713.5941,1.18312433e-02,1.89666495e+03
18714.0443,1.17877361e-02,1.88757718e+03
18714.4944,1.17444604e-02,1.87854432e+03
18714.9445,1.17014146e-02,1.86956598e+03
18715.3946,1.16585972e-02,1.86064180e+03
18715.8447,1.16160069e-02,1.85177140e+03
18716.2948,1.15736421e-02,1.84295442e+03
18716.7449,1.15315014e-02,1.83419049e+03
18717.1950,1.14895833e-02,1.82547925e+03
18717.6452,1.14478865e-02,1.81682035e+03
18718.0953,1.14064095e-02,1.80821341e+03
18718.5454,1.13651509e-02,1.79965809e+03
18718.9955,1.13241093e-02,1.79115404e+03
18719.4456,1.12832832e-02,1.78270090e+03
18719.8957,1.12426715e-02,1.77429833e+03
18720.3458,1.12022725e-02,1.76594598e+03
18720.7959,1.11620851e-02,1.75764351e+03
18721.2461,1.11221078e-02,1.74939057e+03
18721.6962,1.10823393e-02,1.74118683e+03
18722.1463,1.10427782e-02,1.73303196e+03
18722.5964,1.10034233e-02,1.72492561e+03
18723.0465,1.09642731e-02,1.71686746e+03
18723.4966,1.09253265e-02,1.70885718e+03
18723.9467,1.08865821e-02,1.70089444e+03
18724.3968,1.08480386e-02,1.69297892e+03
18724.8470,1.08096947e-02,1.68511029e+03
18725.2971,1.07715492e-02,1.67728823e+03
18725.7472,1.07336008e-02,1.66951244e+03
18726.1973,1.06958482e-02,1.66178258e+03
18726.6474,1.06582901e-02,1.65409835e+03
18727.0975,1.06209255e-02,1.64645944e+03
18727.5476,1.05837529e-02,1.63886553e+03
18727.9977,1.05467712e-02,1.63131633e+03
18728.4479,1.05099792e-02,1.62381152e+03
18728.8980,1.04733757e-02,1.61635081e+03
18729.3481,1.04369595e-02,1.60893389e+03
18729.7982,1.04007293e-02,1.60156046e+03
18730.2483,1.03646840e-02,1.59423024e+03
18730.6984,1.03288225e-02,1.58694292e+03
18731.1485,1.02931435e-02,1.57969821e+03
18731.5986,1.02576460e-02,1.57249583e+03
18732.0488,1.02223287e-02,1.56533548e+03
18732.4989,1.01871905e-02,1.55821688e+03
18732.9490,1.01522303e-02,1.55113975e+03
18733.3991,1.01174470e-02,1.54410381e+03
18733.8492,1.00828394e-02,1.53710877e+03
18734.2993,1.00484064e-02,1.53015436e+03
18734.7494,1.00141470e-02,1.52324031e+03
18735.1995,9.98005997e-03,1.51636633e+03
18735.6497,9.94614433e-03,1.50953216e+03
18736.0998,9.91239895e-03,1.50273753e+03
18736.5499,9.87882278e-03,1.49598217e+03
18737.0000,9.84541474e-03,1.48926582e+03
18737.4501,9.81217378e-03,1.48258820e+03
18737.9002,9.77909885e-03,1.47594907e+03
18738.3503,9.74618890e-03,1.46934815e+03
18738.8005,9.71344291e-03,1.46278519e+03
18739.2506,9.68085984e-03,1.45625994e+03
18739.7007,9.64843868e-03,1.44977214e+03
18740.1508,9.61617841e-03,1.44332154e+03
18740.6009,9.58407802e-03,1.43690788e+03
18741.0510,9.55213652e-03,1.43053093e+03
18741.5011,9.52035291e-03,1.42419042e+03
18741.9512,9.48872621e-03,1.41788612e+03
18742.4014,9.45725543e-03,1.41161778e+03
18742.8515,9.42593962e-03,1.40538516e+03
18743.3016,9.39477780e-03,1.39918802e+03
18743.7517,9.36376902e-03,1.39302613e+03
18744.2018,9.33291232e-03,1.38689924e+03
18744.6519,9.30220676e-03,1.38080712e+03
18745.1020,9.27165140e-03,1.37474953e+03
18745.5521,9.24124531e-03,1.36872626e+03
18746.0023,9.21098757e-03,1.36273706e+03
18746.4524,9.18087726e-03,1.35678171e+03
18746.9025,9.15091346e-03,1.35085998e+03
18747.3526,9.12109527e-03,1.34497165e+03
18747.8027,9.09142179e-03,1.33911649e+03
18748.2528,9.06189213e-03,1.33329429e+03
18748.7029,9.03250540e-03,1.32750482e+03
18749.1530,9.00326072e-03,1.32174787e+03
18749.6032,8.97415722e-03,1.31602321e+03
18750.0533,8.94519403e-03,1.31033064e+03
18750.5034,8.91637028e-03,1.30466993e+03
18750.9535,8.88768512e-03,1.29904089e+03
18751.4036,8.85913771e-03,1.29344329e+03
18751.8537,8.83072719e-03,1.28787693e+03
18752.3038,8.80245272e-03,1.28234161e+03
18752.7539,8.77431349e-03,1.27683710e+03
18753.2041,8.74630865e-03,1.27136322e+03
18753.6542,8.71843739e-03,1.26591976e+03
18754.1043,8.69069890e-03,1.26050652e+03
18754.5544,8.66309236e-03,1.25512329e+03
18755.0045,8.63561698e-03,1.24976989e+03
18755.4546,8.60827195e-03,1.24444610e+03
18755.9047,8.58105648e-03,1.23915174e+03
18756.3548,8.55396978e-03,1.23388662e+03
18756.8050,8.52701108e-03,1.22865053e+03
18757.2551,8.50017959e-03,1.22344330e+03
18757.7052,8.47347456e-03,1.21826472e+03
18758.1553,8.44689520e-03,1.21311462e+03
18758.6054,8.42044077e-03,1.20799279e+03
18759.0555,8.39411051e-03,1.20289907e+03
18759.5056,8.36790367e-03,1.19783326e+03
18759.9557,8.34181950e-03,1.19279518e+03
18760.4059,8.31585727e-03,1.18778465e+03
18760.8560,8.29001625e-03,1.18280149e+03
18761.3061,8.26429570e-03,1.17784551e+03
18761.7562,8.23869490e-03,1.17291655e+03
18762.2063,8.21321314e-03,1.16801443e+03
18762.6564,8.18784970e-03,1.16313897e+03
18763.1065,8.16260387e-03,1.15828999e+03
18763.5566,8.13747496e-03,1.15346733e+03
18764.0068,8.11246225e-03,1.14867081e+03
18764.4569,8.08756506e-03,1.14390026e+03
18764.9070,8.06278270e-03,1.13915552e+03
18765.3571,8.03811449e-03,1.13443641e+03
18765.8072,8.01355974e-03,1.12974277e+03
18766.2573,7.98911779e-03,1.12507444e+03
18766.7074,7.96478796e-03,1.12043125e+03
18767.1575,7.94056958e-03,1.11581304e+03
18767.6077,7.91646200e-03,1.11121964e+03
18768.0578,7.89246457e-03,1.10665091e+03
18768.5079,7.86857662e-03,1.10210666e+03
18768.9580,7.84479751e-03,1.09758676e+03
18769.4081,7.82112661e-03,1.09309104e+03
18769.8582,7.79756327e-03,1.08861935e+03
18770.3083,7.77410685e-03,1.08417152e+03
18770.7584,7.75075674e-03,1.07974742e+03
18771.2086,7.72751230e-03,1.07534688e+03
18771.6587,7.70437292e-03,1.07096976e+03
18772.1088,7.68133798e-03,1.06661590e+03
18772.5589,7.65840686e-03,1.06228516e+03
18773.0090,7.63557896e-03,1.05797738e+03
18773.4591,7.61285368e-03,1.05369242e+03
18773.9092,7.59023042e-03,1.04943014e+03
18774.3593,7.56770858e-03,1.04519039e+03
18774.8095,7.54528756e-03,1.04097302e+03
18775.2596,7.52296680e-03,1.03677790e+03
18775.7097,7.50074569e-03,1.03260487e+03
18776.1598,7.47862366e-03,1.02845381e+03
18776.6099,7.45660014e-03,1.02432457e+03
18777.0600,7.43467456e-03,1.02021701e+03
18777.5101,7.41284634e-03,1.01613100e+03
18777.9602,7.39111493e-03,1.01206640e+03
18778.4104,7.36947976e-03,1.00802306e+03
18778.8605,7.34794029e-03,1.00400087e+03
18779.3106,7.32649595e-03,9.99999675e+02
18779.7607,7.30514621e-03,9.96019355e+02
18780.2108,7.28389051e-03,9.92059774e+02
18780.6609,7.26272832e-03,9.88120801e+02
18781.1110,7.24165909e-03,9.84202307e+02
18781.5611,7.22068231e-03,9.80304163e+02
18782.0113,7.19979743e-03,9.76426240e+02
18782.4614,7.17900392e-03,9.72568412e+02
18782.9115,7.15830128e-03,9.68730552e+02
18783.3616,7.13768898e-03,9.64912534e+02
18783.8117,7.11716650e-03,9.61114235e+02
18784.2618,7.09673333e-03,9.57335531e+02
18784.7119,7.07638897e-03,9.53576299e+02
18785.1620,7.05613291e-03,9.49836418e+02
18785.6122,7.03596465e-03,9.46115766e+02
18786.0623,7.01588368e-03,9.42414224e+02
18786.5124,6.99588952e-03,9.38731672e+02
18786.9625,6.97598168e-03,9.35067992e+02
18787.4126,6.95615966e-03,9.31423067e+02
18787.8627,6.93642298e-03,9.27796780e+02
18788.3128,6.91677116e-03,9.24189015e+02
18788.7629,6.89720373e-03,9.20599657e+02
18789.2131,6.87772020e-03,9.17028592e+02
18789.6632,6.85832010e-03,9.13475707e+02
18790.1133,6.83900298e-03,9.09940888e+02
18790.5634,6.81976835e-03,9.06424025e+02
18791.0135,6.80061576e-03,9.02925007e+02
18791.4636,6.78154476e-03,8.99443723e+02
18791.9137,6.76255487e-03,8.95980063e+02
18792.3638,6.74364566e-03,8.92533920e+02
18792.8140,6.72481667e-03,8.89105185e+02
18793.2641,6.70606745e-03,8.85693751e+02
18793.7142,6.68739756e-03,8.82299513e+02
18794.1643,6.66880656e-03,8.78922363e+02
18794.6144,6.65029401e-03,8.75562199e+02
18795.0645,6.63185948e-03,8.72218915e+02
18795.5146,6.61350253e-03,8.68892408e+02
18795.9647,6.59522273e-03,8.65582576e+02
18796.4149,6.57701966e-03,8.62289316e+02
18796.8650,6.55889289e-03,8.59012528e+02
18797.3151,6.54084201e-03,8.55752111e+02
18797.7652,6.52286659e-03,8.52507965e+02
18798.2153,6.50496622e-03,8.49279991e+02
18798.6654,6.48714048e-03,8.46068092e+02
18799.1155,6.46938897e-03,8.42872168e+02
18799.5656,6.45171129e-03,8.39692124e+02
18800.0158,6.43410701e-03,8.36527862e+02
18800.4659,6.41657575e-03,8.33379288e+02
18800.9160,6.39911711e-03,8.30246307e+02
18801.3661,6.38173068e-03,8.27128823e+02
18801.8162,6.36441608e-03,8.24026744e+02
18802.2663,6.34717291e-03,8.20939976e+02
18802.7164,6.33000078e-03,8.17868427e+02
18803.1665,6.31289931e-03,8.14812006e+02
18803.6167,6.29586812e-03,8.11770621e+02
18804.0668,6.27890682e-03,8.08744182e+02
18804.5169,6.26201503e-03,8.05732599e+02
18804.9670,6.24519239e-03,8.02735783e+02
18805.4171,6.22843850e-03,7.99753646e+02
18805.8672,6.21175302e-03,7.96786099e+02
18806.3173,6.19513555e-03,7.93833056e+02
18806.7674,6.17858575e-03,7.90894428e+02
18807.2176,6.16210324e-03,7.87970132e+02
18807.6677,6.14568766e-03,7.85060080e+02
18808.1178,6.12933866e-03,7.82164188e+02
