wavenumber_cm-1,wavelength_nm,published_fit_reconstruction_normalized,resonant_corrected_J,100_cm-1_detuning,constrained_fit_gap,unconstrained_fit_gap,corrected_charge_smoke_diagnostic
18867.5,530.0119252683186,0.3981334703812744,0.07340807293885433,0.1869299638002117,0.3971358805306462,0.525648520210027,0.19537630092085762
18870.0,529.9417064122946,0.4028857274026643,0.0760169981604388,0.1903332629437763,0.4019369654262736,0.53125098057084,0.19322012192538854
18872.5,529.8715061597562,0.4076878993305965,0.07867132769640438,0.19378563878452684,0.40678888373437766,0.5368977036737314,0.1910818989729914
18875.0,529.8013245033112,0.4125401409611535,0.0813717176755167,0.1972876545895428,0.4116917902175149,0.542588242355115,0.1889614170338838
18877.5,529.7311614355715,0.4174425890921593,0.0841188294166293,0.20083987351599306,0.4166458209652794,0.5483221090758456,0.1868584630821049
18880.0,529.6610169491526,0.4223953616056998,0.08691332925712764,0.20444285824974284,0.4216510924434495,0.5540987745282537,0.18477282609431064
18882.5,529.5908910366742,0.42739855652186975,0.0897558883683932,0.20809717062555155,0.42670770051330975,0.5599176662221907,0.18270429704752153
18885.0,529.5207836907599,0.43245225102337204,0.09264718255772211,0.2118033712282256,0.43181571942076336,0.565778167051297,0.18065266891587603
18887.5,529.450694904037,0.43755650045063027,0.0955878920561445,0.21556201897407049,0.43697520075487933,0.5716796138408329,0.17861773666644223
18890.0,529.3806246691371,0.44271133726710327,0.09857870129155503,0.2193736706719691,0.44218617237555946,0.5776212958785526,0.17659929725413714
18892.5,529.3105729786953,0.4479167699945347,0.10162029864654167,0.2232388805634182,0.44744863731004353,0.5836024534302486,0.1745971496157998
18895.0,529.2405398253507,0.45317278211791356,0.104713376200318,0.22715819984080934,0.4527625726180201,0.589622276241739,0.17261109466346547
18897.5,529.1705252017463,0.4584793309599618,0.10785862945409853,0.2311321761432799,0.4581279282251626,0.5956799020292325,0.17064093527688448
18900.0,529.1005291005291,0.4638363465250224,0.11105675703928114,0.23516135302938387,0.46354462572494637,0.6017744149601663,0.16868647629532704
18902.5,529.03055151435,0.4692437303122701,0.1143084604077566,0.23924626942589025,0.4690125571486827,0.6079048441267871,0.1667475245087152
18905.0,528.9605924358635,0.47470135409823305,0.11761444350366454,0.24338745905195222,0.4745315837037448,0.6140701620149054,0.16482388864812011
18907.5,528.8906518577285,0.4802090586886732,0.12097541241588759,0.2475854498179133,0.480101534480049,0.6202692829704618,0.16291537937566242
18910.0,528.8207297726071,0.4857666526399415,0.12439207501056794,0.251840763197996,0.4857222051249026,0.6265010616667029,0.1610218092738502
18912.5,528.7508261731659,0.4913739109500052,0.12786514054289844,0.2561539135761194,0.49139335648643195,0.6327642915749724,0.1591429928343906
18915.0,528.6809410520751,0.49703057371941467,0.1313953192474471,0.26052540756408055,0.49711471322586853,0.6390577034423177,0.15727874644650475
18917.5,528.6110744020087,0.502736344782574,0.13498332190623744,0.26495574329132593,0.5028859623990704,0.6453799637793147,0.1554288883847814
18920.0,528.5412262156448,0.5084908903097612,0.13862985939379818,0.2694454096655636,0.508706752007743,0.6517296733617088,0.15359323879659514
18922.5,528.4713964856652,0.514293837380446,0.14233564219838288,0.27399488560341717,0.5145766895209366,0.6581053657496994,0.1517716196891205
18925.0,528.4015852047556,0.5201447725285575,0.14610137991854785,0.27860463923037754,0.5204953403674915,0.664505505828888,0.14996385491596936
18927.5,528.3317923656056,0.5260432402604631,0.14992778073424987,0.2832751270492684,0.5264622264002241,0.6709284883771348,0.14816977016347604
18930.0,528.2620179609086,0.5319887415465341,0.1538155508516244,0.2880067930764711,0.532476824332772,0.6773726366617827,0.14638919293665742
18932.5,528.192261983362,0.5379807322873018,0.1577653939205929,0.29280006794514885,0.538538564150133,0.6838362010719257,0.14462195254487187
18935.0,528.1225244256667,0.5440186217553341,0.1617780104244206,0.29765536797472536,0.5446468274940767,0.6903173577906103,0.1428678800871971
18937.5,528.0528052805281,0.5501017710140995,0.16585409704035858,0.3025730942058793,0.5508009460247495,0.6968142075120786,0.14112680843755424
18940.0,527.9831045406547,0.5562294913152391,0.1699943459704671,0.3075536314003357,0.5570001997599436,0.7033247742093772,0.13939857222959365
18942.5,527.9134221987593,0.5624010424757966,0.17419944424174486,0.3125973470047525,0.563243815393643,0.7098470039578588,0.13768300784136647
18945.0,527.8437582475588,0.5686156312371454,0.17847007297463374,0.3177045900780124,0.5695309645956629,0.7163787638203112,0.13597995337979904
18947.5,527.7741126797731,0.5748724096074882,0.18280690661902022,0.32287569018126316,0.5758607622943155,0.722917840799654,0.13428924866498862
18950.0,527.7044854881267,0.5811704731900019,0.1872106121567883,0.3281109562300755,0.5822322649442685,0.7294619408653249,0.13261073521433908
18952.5,527.6348766653476,0.5875088594988588,0.19168184827004509,0.33341067530811574,0.5886444687819155,0.7360086880596689,0.13094425622655217
18955.0,527.5652862041678,0.5938865462655645,0.19622126447407212,0.33877511144175776,0.5950963080707826,0.7425556236908106,0.12928965656548952
18957.5,527.495714097323,0.6003024497382251,0.20082950021411367,0.34420450433512356,0.6015866533397062,0.7491002056186565,0.1276467827439225
18960.0,527.4261603375527,0.60675542297658,0.20550718392508266,0.3496990680650531,0.6081143096167037,0.7556398076408087,0.12601548290718262
18962.5,527.3566249176006,0.613244254145822,0.210254932053289,0.3552589897355716,0.614678014661696,0.7621717189853237,0.12439560681672651
18965.0,527.2871078302136,0.6197676648124568,0.21507334803930125,0.36088442809148497,0.621276437201461,0.7686931439173367,0.12278700583362952
18967.5,527.2176090681429,0.6263243082456673,0.21996302126105818,0.3665755120907578,0.6279081751703994,0.7752012014666898,0.12118953290201864
18970.0,527.1481286241434,0.6329127677278689,0.22492452593638038,0.3723323394354369,0.6345717539609711,0.7816929252837569,0.11960304253245801
18972.5,527.0786664909738,0.6395315548783866,0.229958419984031,0.37815497506092416,0.6412656246878574,0.7881652636307164,0.11802739078529738
18975.0,527.0092226613966,0.6461791079944005,0.2350652438425123,0.3840434495834812,0.6479881624701792,0.7946150795155512,0.11646243525399466
18977.5,526.9397971281782,0.6528537904135593,0.24024551924580767,0.38999775770595213,0.6547376647363298,0.8010391509760282,0.1149080350484223
18980.0,526.8703898840885,0.6595538889029015,0.24549974795530827,0.39601785658175553,0.6615123495562472,0.8074341715209022,0.11336405077816689
18982.5,526.8010009219017,0.6662776120789603,0.2508284104472025,0.4021036641373021,0.6683103540061862,0.8137967507355135,0.11183034453583203
18985.0,526.7316302343955,0.6730230888641839,0.25623196455464514,0.40825505735311607,0.6751297325713319,0.820123415058833,0.11030677988035158
18987.5,526.6622778143516,0.6797883669850423,0.261710844064068,0.4144718705040162,0.6819684555918205,0.8264106087388977,0.10879322182032304
18990.0,526.592943654555,0.6865714115174453,0.26726545726504464,0.42075389335886093,0.6888244077580188,0.8326546949733881,0.10728953679736741
18992.5,526.5236277477952,0.69337010348533,0.27289618545318545,0.4271008693404813,0.6956953866611508,0.8388519572418902,0.10579559266952368
18995.0,526.454330086865,0.7001822385185332,0.2786033813855912,0.43351249364655314,0.7025791014056114,0.8449986008361358,0.10431125869468426
18997.5,526.3850506645612,0.7070055255762816,0.28438736768845974,0.43998841133231753,0.7094731712895629,0.8510907545941961,0.10283640551407837
19000.0,526.3157894736842,0.7138375857428917,0.29024843521653954,0.4465282153562039,0.716375124560641,0.8571244728442937,0.10137090513580896
19002.5,526.2465465070386,0.7206759511024634,0.2961868413641711,0.4531314445895816,0.7232823972538394,0.8630957375634788,0.0999146309184495
19005.0,526.1773217574323,0.7275180636996001,0.3022028083277741,0.45979758179201635,0.7301923321188597,0.8690004607559908,0.09846745755470557
19007.5,526.1081152176772,0.7343612745933707,0.3082965213197235,0.4665260515536351,0.7371021776444314,0.874834487055649,0.09702926105514655
19010.0,526.0389268805892,0.741202843011932,0.31446812673365854,0.47331621820633285,0.7440090871873017,0.8805935965560789,0.09559991873201225
19012.5,525.9697567389875,0.7480399356154103,0.3207177302613997,0.480167383705813,0.7509101182137984,0.8862735078719906,0.09417930918309851
19015.0,525.9006047856955,0.754869625874799,0.32704539496174245,0.4870787854866308,0.7578022316620051,0.8918698814341166,0.09276731227572745
19017.5,525.8314710135402,0.7616888935747764,0.333451139281546,0.494049594292639,0.7646822914327767,0.8973783230197201,0.09136380913080364
19020.0,525.7623554153523,0.7684946244484769,0.3399349350296852,0.5010789119854686,0.7715470640179262,0.90279438751987,0.08996868210696267
19022.5,525.6932579839663,0.7752836099523378,0.3464967053045449,0.5081657693339197,0.7783932182740267,0.908113582943897,0.08858181478481386
19025.0,525.6241787122208,0.7820525471892361,0.3531363223759277,0.5153091237873778,0.7852173253503569,0.9133313746606495,0.08720309195128027
19027.5,525.5551175929576,0.7887980389881669,0.35985360552241685,0.5225078572366544,0.792015858779555,0.9184431898752664,0.08583239958404058
19030.0,525.4860746190226,0.7955165941487379,0.36664831882538174,0.5297607737658824,0.7987851947395931,0.9234444223393409,0.08446962483607275
19032.5,525.4170497832655,0.8022046278587479,0.373520168921037,0.5370665973994168,0.8055216124956324,0.9283304372913448,0.08311465602030499
19035.0,525.3480430785395,0.8088584622930604,0.3804688027121467,0.5444239698479658,0.8122212950303137,0.9330965766232642,0.0817673825943745
19037.5,525.2790544977018,0.8154743274019057,0.38749380504119535,0.5518314482584403,0.8188803298709101,0.9377381642683564,0.08042769514549605
19040.0,525.2100840336135,0.8220483618966229,0.39459469632703625,0.5592875029723797,0.8254947101216747,0.9422505118039236,0.07909548537544411
19042.5,525.1411316791388,0.8285766144406798,0.4017709301672992,0.5667905152980572,0.8320603357095193,0.9466289242619245,0.07777064608564788
19045.0,525.0721974271462,0.8350550450536155,0.40902189090905816,0.5743387753017323,0.8385730148509591,0.9508687061392012,0.0764530711624025
19047.5,525.003281270508,0.8414795267352791,0.41634689119052687,0.5819304796238057,0.8450284657479922,0.9549651675979759,0.07514265556219786
19050.0,524.9343832020998,0.8478458473174519,0.42374516945680596,0.5895637293260123,0.8514223185202587,0.9589136308462212,0.07383929529716501
19052.5,524.8655032148012,0.8541497115495745,0.43121588745300593,0.5972365277760383,0.8577501173804744,0.9627094366863845,0.07254288742064294
19055.0,524.7966413014957,0.8603867434249138,0.438758127698325,0.6049467785763777,0.8640073230597046,0.9663479512198683,0.07125333001286564
19057.5,524.7277974550702,0.8665524887530307,0.44637089094499366,0.6126922835445053,0.8701893154885751,0.9698245726936249,0.06997052216677081
19060.0,524.6589716684156,0.872642417983919,0.45405309362628643,0.6204707407518102,0.8762913967399889,0.9731347384741293,0.06869436397393092
19062.5,524.5901639344262,0.8786519292886048,0.4618035652981287,0.6282797426290856,0.8823087942383214,0.9762739321330101,0.067424756510607
19065.0,524.5213742460005,0.8845763519003934,0.46962104607916283,0.6361167741466544,0.8882366642394514,0.9792376906276119,0.06616160182392622
19067.5,524.4526025960404,0.8904109497202568,0.47750418409445006,0.6439792110775818,0.894070095585231,0.9820216115588288,0.06490480291818344
19070.0,524.3838489774515,0.8961509251891427,0.4854515329283726,0.6518643183527314,0.899804113735312,0.9846213604876529,0.06365426374126669
19072.5,524.3151133831433,0.9017914234291841,0.4934615490926199,0.6597692485167066,0.9054336850783549,0.9870326782910523,0.06240988917120746
19075.0,524.2463958060289,0.9073275366549597,0.5015325895155062,0.667691040294074,0.9109537215238228,0.9892513885370233,0.061171585002855446
19077.5,524.1776962390251,0.912754308855057,0.5096629090592694,0.6756266172754811,0.9163590853746236,0.9912734048579899,0.059939257934678185
19080.0,524.1090146750524,0.9180667407432421,0.5178506580723166,0.6835727867336188,0.9216445944798626,0.9930947383010695,0.0587128155556854
19082.5,524.0403511070352,0.9232597949775525,0.5260938799837978,0.69152623857918,0.9268050276659697,0.9947115046332605,0.05749216633247781
19085.0,523.9717055279015,0.9283284016445889,0.5343905089482582,0.6994835444672168,0.9318351304433508,0.9961199315791239,0.05627721959642009
19087.5,523.9030779305829,0.9332674640051906,0.5427383675484687,0.7074411570645063,0.9367296209846082,0.9973163659682535,0.05506788553093884
19090.0,523.8344683080147,0.9380718644965657,0.5511351645649513,0.7153954094887045,0.9414831963692036,0.9982972807695676,0.05386407515894347
19092.5,523.765876653136,0.942736470984786,0.5595784928210501,0.7233425149302246,0.9460905390882368,0.9990592819893745,0.052665700330371414
19095.0,523.6973029588897,0.9472561432603707,0.5680658271127803,0.7312785664678828,0.9505463238017648,0.9995991154101562,0.05147267370985552
19097.5,523.6287472182223,0.9516257397684608,0.5765945222330631,0.7391995370894294,0.9548452243398536,0.9999136731471449,0.05028490876451524
19100.0,523.5602094240837,0.9558401245638716,0.5851618111002579,0.747101279928152,0.9589819209372479,1.0,0.04910231975186855
19102.5,523.4916895694281,0.9598941744800474,0.5937648030012869,0.7549795287266795,0.9629511076902648,0.9998552995772803,0.04792482170786627
19105.0,523.4231876472128,0.9637827864997112,0.6024004819599573,0.7628298985391198,0.9667475002232151,0.99947694017188,0.046752330435047194
19107.5,523.3547036503991,0.967500885313726,0.6110657052413523,0.7706478866825222,0.9703658435503635,0.9988624603662107,0.04558476249081244
19110.0,523.2862375719518,0.9710434310534796,0.6197572020035191,0.7784288739485259,0.9738009201181382,0.998009574346663,0.04442203517582073
19112.5,523.2177894048398,0.9744054271808463,0.6284715721078605,0.7861681260858375,0.9770475580110349,0.9969161769077157,0.043264066522501324
19115.0,523.149359142035,0.9775819285186033,0.6372052850999524,0.793860795563904,0.9801006393034263,0.9955803481270501,0.04211077528368501
19117.5,523.0809467765137,0.9805680494030036,0.6459546793726285,0.8015019236278422,0.9829551085382497,0.9940003576940889,0.04096208092135255
19120.0,523.0125523012553,0.9833589719390933,0.6547159615234325,0.8090864426542453,0.9856059813124177,0.992174668875591,0.03981790359549944
19122.5,522.944175709243,0.9859499543382757,0.6634852059185934,0.816609178817072,0.988048352947643,0.9901019421032153,0.03867816415311512
19125.0,522.875816993464,0.9883363393166323,0.672258354475831,0.8240648550722616,0.990277407224343,0.9877810381693424,0.03754278411727824
19127.5,522.8074761469089,0.990513562531549,0.6810312166783145,0.831448094469106,0.9922884251553153,0.9852110210189335,0.03641168567636374
19130.0,522.7391531625718,0.9924771610333452,0.6897994698321118,0.8387534237957543,0.9940767937749402,0.9823911601267264,0.035284791673363985
19132.5,522.670848033451,0.9942227817078155,0.698558659579424,0.8459752775654594,0.9956380149189016,0.9793209324507242,0.0341620255953205
19135.0,522.6025607525477,0.9957461896849138,0.7073042006797831,0.8531080023493327,0.99696771396868,0.9760000239545492,0.033043311562867106
19137.5,522.5342913128674,0.9970432766882237,0.7160313780712299,0.8601458614604892,0.9980616485344597,0.9724283306930259,0.03192857431988167
19140.0,522.466039707419,0.9981100692993846,0.7247353482232853,0.8670830399934492,0.9989157170496217,0.9686059594570363,0.030817739223247705
19142.5,522.3978059292151,0.9989427371112924,0.733411140793207,0.8739136502216469,0.9995259672496031,0.9645332279755463,0.029710732232722546
19145.0,522.3295899712718,0.999537600743645,0.7420536605966925,0.8806317373547063,0.9998886045076644,0.9602106646744427,0.028607479900912322
19147.5,522.2613918266093,0.999891139694309,0.7506576899037353,0.8872312856559779,1.0,0.9556390079936404,0.02750790936335242
19150.0,522.1932114882507,1.0,0.7592178910698683,0.8937062249195215,0.9998566986726399,0.9508192052657152,0.02641194832869228
19152.5,522.1250489492234,0.9998610016799293,0.7677288095124045,0.9000504373043923,0.9994554269827584,0.9457524111610556,0.02531952506898333
19155.0,522.056904202558,0.9994711459363709,0.7761848770406763,0.9062577645226397,0.9987931003873313,0.9404399857062842,0.024230568410069295
19157.5,521.9887772412893,0.9988276220865407,0.7845804155484681,0.9123220153759907,0.9978668305525045,0.9348834918843699,0.02314500772207727
19160.0,521.9206680584551,0.9979278142007574,0.7929096410760813,0.9182369736346262,0.9966739322576835,0.9290846928264996,0.022062772910009226
19162.5,521.8525766470972,0.9967693074225787,0.8011666682485011,0.9239964062499024,0.9952119299690482,0.9230455486073272,0.0209837944044317
19165.0,521.7845030002609,0.9953498939474593,0.8093455150951817,0.9295940718912024,0.9934785640581393,0.9167682126567264,0.01990800315226386
19167.5,521.7164471109952,0.993667578637481,0.8174401082558692,0.9350237297955083,0.9914717966421607,0.9102550278025701,0.018835330607661772
19170.0,521.6484089723526,0.9917205842508209,0.8254442885757164,0.9402791489165222,0.9891898170238203,0.9035085219603938,0.017765708722998513
19172.5,521.5803885773895,0.9895073562658943,0.8333518170917218,0.9453541173584967,0.9866310467098542,0.896531403486986,0.016699069939938117
19175.0,521.5123859191656,0.9870265672814678,0.8411563814111667,0.9502424520782096,0.9837941439887764,0.8893265562161042,0.015635347180603346
19177.5,521.4444009907444,0.9842771209755428,0.8488516024813427,0.9549380088367723,0.9806780080499627,0.8818970341954795,0.014574473838835244
19180.0,521.376433785193,0.9812581556073999,0.856431041748385,0.9594346923812931,0.9772817826278443,0.8742460561451715,0.013516383771543778
19182.5,521.3084842955819,0.9779690470488859,0.8638882087014559,0.963726466834671,0.9736048591567215,0.8663769996581233,0.012461011290148302
19185.0,521.2405525149857,0.9744094113328146,0.8712165687969214,0.9678073662701726,0.9696468794235593,0.8582933951643705,0.011408291152107094
19187.5,521.1726384364821,0.9705791067081947,0.8784095517554917,0.9716715054458238,0.9654077377080891,0.8499989196809175,0.010358158552534084
19190.0,521.1047420531527,0.9664782351939363,0.885460560223543,0.9753130906720824,0.9608875824014854,0.8414973903696799,0.00931054911590239
19192.5,521.0368633580825,0.9621071436246457,0.8923629787880878,0.9787264307847535,0.9560868170969703,0.8327927579261666,0.008265398887833375
19195.0,520.9690023443605,0.9574664241841422,0.8991101833330136,0.9819059481937257,0.9510061011477826,0.8238890998217374,0.007222644326969753
19197.5,520.9011590050787,0.9525569144243656,0.9056955507223869,0.9848461899767621,0.9456463496900506,0.8147906134222997,0.006182222296932174
19200.0,520.8333333333334,0.9473796967693966,0.9121124687947417,0.9875418389863804,0.9400087331302706,0.8055016090062372,0.00514407005835804
19202.5,520.7655253222237,0.9419360975063706,0.9183543466503749,0.9899877249367536,0.9340946760991992,0.7960265027041602,0.00410812526102087
19205.0,520.6977349648529,0.936227685267104,0.924414625211837,0.9921788354365881,0.9279058558760985,0.7863698093827798,0.003074325936030507
19207.5,520.6299622543278,0.9302562690062637,0.9302867880358826,0.994110326933136,0.9214442002893706,0.7765361354947935,0.0020426104881112153
19210.0,520.5622071837585,0.92402389548389,0.9359643723533501,0.9957775355317617,0.9147118851016607,0.7665301719161799,0.0010129176879587107
19212.5,520.4944697462589,0.9175328462620074,0.9414409803116075,0.997175987655033,0.9077113308895032,0.756356686791702,-1.4813335327025569e-05
19215.0,520.4267499349467,0.9107856342269118,0.9467102903924662,0.9983014105049045,0.9004451994295436,0.7460205184087623,-0.0010406431017324607
19217.5,520.3590477429426,0.9037849996505114,0.9517660689767351,0.9991497422914031,0.8929163896051703,0.735526568118984,-0.002064631787746639
19220.0,520.2913631633714,0.8965339058057915,0.956602182025032,0.9997171421912474,0.8851280328492201,0.7248797933260863,-0.0030868392337041217
19222.5,520.2236961893615,0.8890355341530822,0.961212606842851,1.0,0.8770834881400117,0.7140852005577488,-0.004107324951054409
19225.0,520.1560468140442,0.8812932791152968,0.9655914438965931,0.9999949454417815,0.8687863365695921,0.7031478386382128,-0.005126148129560539
19227.5,520.0884150305552,0.873310742461684,0.9697329286458022,0.9996988571011199,0.860240375504451,0.6920727919774002,-0.006143367644426574
19230.0,520.0208008320333,0.8650917273209302,0.9736314433558199,0.9991088709423237,0.8514496123603078,0.6808651739913197,-0.0071590420633554025
19232.5,519.9532042116209,0.8566402318455314,0.9772815288539383,0.9982223883827392,0.8424182580137402,0.6695301206674632,-0.008173229653538087
19235.0,519.8856251624643,0.8479604425504161,0.9806778961913065,0.9970370838874173,0.833150719874483,0.6580727842878508,-0.009185988388575424
19237.5,519.8180636777128,0.8390567273496168,0.9838154381720979,0.9955509120540952,0.8236515946431023,0.646498327321286,-0.010197375955332549
19240.0,519.7505197505197,0.829933628315556,0.9866892407109371,0.9937621141589585,0.8139256607795288,0.6348119164952855,-0.011207449760728154
19242.5,519.6829933740419,0.8205958541860768,0.9892945939792278,0.9916692241353761,0.8039778707085503,0.6230187170570697,-0.012216266938458406
19245.0,519.6154845414393,0.811048272644822,0.991627003300846,0.9892710739596959,0.7938133427888104,0.6111238872318864,-0.013223884355657155
19247.5,519.5479932458761,0.8012959024008534,0.9936821997577344,0.9865667984203178,0.7834373530722232,0.5991325728858905,-0.014230358619492987
19250.0,519.4805194805194,0.791343905093593,0.9954561504661773,0.983555839248407,0.7728553268808479,0.5870499023997074,-0.015235746083704333
19252.5,519.4130632385404,0.7811975770492086,0.9969450684849956,0.9802379485910432,0.7620728302283509,0.5748809817577937,-0.016240102855073362
19255.0,519.3456245131134,0.7708623409144577,0.9981454223175762,0.9766131918100582,0.7510955611130711,0.562630889857679,-0.017243484799838962
19257.5,519.2782032974166,0.7603437371938009,0.9990539449705792,0.9726819495924316,0.7399293407094738,0.5503046740421889,-0.01824594755005116
19260.0,519.2107995846313,0.7496474157152544,0.9996676425331987,0.9684449193608018,0.7285801044844326,0.5379073458567998,-0.019247546509865904
19262.5,519.1434133679429,0.7387791270499888,0.9999838022422709,0.9639031159754392,0.7170538932643254,0.5254438770333717,-0.020248336861783074
19265.0,519.0760446405399,0.7277447139101306,1.0,0.9590578717218775,0.7053568442783108,0.5129191957006185,-0.021248373572826478
19267.5,519.0086933956144,0.7165501025485437,0.999714107312785,0.9539108355812318,0.6934951822025015,0.5003381828208573,-0.022247711400668474
19270.0,518.9413596263622,0.7052012941836318,0.9991242976216335,0.9484639717832211,0.6814752102289477,0.4877056688517918,-0.02324640489969879
19272.5,518.8740433259826,0.6937043564713449,0.9982290519967061,0.942719557644748,0.6693033011824653,0.4750264306313417,-0.024244508427039214
19275.0,518.8067444876783,0.6820654150456629,0.9970271641708393,0.9366801806998438,0.656985888707425,0.4623051884828581,-0.025242076148503934
19277.5,518.7394631046557,0.6702906451478414,0.9955177448893741,0.9303487351295996,0.6445294585455448,0.44954660353739934,-0.02623916204450708
19280.0,518.6721991701245,0.658386263363667,0.9937002255562162,0.923728417503616,0.6319405399247047,0.4367552752691746,-0.027235819915918367
19282.5,518.6049526772981,0.6463585194868637,0.991574361158754,0.9168227218471249,0.6192256970776207,0.4239357392397061,-0.028232103389866342
19285.0,518.5377236193933,0.6342136885256646,0.9891402324571943,0.9096354340507307,0.6063915209080537,0.41109246504578023,-0.029228065925491948
19287.5,518.4705119896306,0.6219580628683987,0.9863982474267556,0.9021706256421782,0.5934446208210387,0.39822985446579545,-0.030223760819650478
19290.0,518.4033177812338,0.6095979446227342,0.9833491419442586,0.8944326469420733,0.5803916167323367,0.38535223979874816,-0.031219241212565686
19292.5,518.3361409874303,0.5971396381420312,0.979993979713714,0.8864261196277384,0.567239131271109,0.3724638823897141,-0.03221456009343379
19295.0,518.2689816014512,0.5845894427510255,0.9763341514286676,0.8781559287315996,0.553993782188518,0.35956897133541843,-0.033209770305980456
19297.5,518.2018396165306,0.5719536456818536,0.9723713731722351,0.8696272141024666,0.5406621749837073,0.34667162236318977,-0.03420492455396921
19300.0,518.1347150259068,0.5592385152302213,0.9681076840588912,0.860845361359942,0.527250895757363,0.3337758768764116,-0.03520007540666417
19302.5,518.0676078228208,0.5464502941403176,0.9635454431252547,0.8518159923738406,0.5137665043018116,0.32088570115938614,-0.03619527530424594
19305.0,518.000518000518,0.5335951932258944,0.9586873254802173,0.8425449553019814,0.5002155274353925,0.30800498573440893,-0.03719057656318169
19307.5,517.9334455522466,0.5206793852337969,0.953536317727741,0.8330383142209928,0.48660445258765006,0.29513754486372845,-0.03818603138155099
19310.0,517.8663904712585,0.5077089989550843,0.9480957126787197,0.8233023383858924,0.4729397216407129,0.28228711618904234,-0.039181691844326384
19312.5,517.799352750809,0.4946901135878165,0.9423691033710555,0.813343491155047,0.45922772503113646,0.2694573605011108,-0.04017760992861073
19315.0,517.7323323841574,0.48162875335452565,0.9363603764199091,0.8031684186178438,0.44547479611535334,0.2566518616320905,-0.04117383750883085
19317.5,517.6653293645658,0.46853088237637985,0.930073704722673,0.7927839379628999,0.43168720580088926,0.2438741264632362,-0.04217042636188821
19320.0,517.5983436853002,0.4554023998051171,0.9235135395456742,0.782197025624901,0.41787115744445175,0.23112758504063743,-0.04316742817226781
19322.5,517.53137533963,0.4422491352128841,0.9166846020219086,0.7714148052482872,0.40403278201711984,0.2184155907917843,-0.0441648945371049
19325.0,517.4644243208279,0.4290768442392859,0.9095918740912284,0.7604445355059105,0.39017813353592123,0.20574142083583152,-0.04516287697121029
19327.5,517.3974906221705,0.4158912044941363,0.9022405889163392,0.7492935978104986,0.37631318476029074,0.1931082763805728,-0.0461614269120551
19330.0,517.3305742369374,0.4026978117136471,0.8946362208096669,0.737969483956324,0.36244382315109497,0.18051928319927527,-0.04716059572471445
19332.5,517.263675158412,0.3895021761671086,0.8867844747077316,0.7264797837278525,0.34857584708921957,0.16797749218069538,-0.04816043470677234
19335.0,517.196793379881,0.37630971931046175,0.8786912752309123,0.7148321725113679,0.33471496235002207,0.15548587994576618,-0.04916099509318543
19337.5,517.1299288946348,0.3631257706825872,0.8703627553676221,0.7030343989446417,0.3208667788293723,0.14304734952464965,-0.050162328061108576
19340.0,517.063081695967,0.34995556503960085,0.8618052448228106,0.6910942726386181,0.30703680751643786,0.13066473108803875,-0.05116448473468165
19342.5,516.9962517771746,0.33680423972196794,0.8530252580712888,0.6790196520039689,0.293230457707883,0.11834078272681513,-0.05216751618977697
19345.0,516.9294391315585,0.32367683224882937,0.8440294821568946,0.6668184322139445,0.27945303445771263,0.10607819127439229,-0.05317147345870956
19347.5,516.8626437524227,0.310578278133555,0.8348247642786887,0.6544985333336484,0.2657097362566112,0.09387957316629332,-0.054176407534909085
19350.0,516.795865633075,0.2975134089142168,0.8254180992053882,0.6420678886442625,0.2520056529342814,0.08174747533175605,-0.055182369377554406
19352.5,516.729104766826,0.2844869503924132,0.8158166165590401,0.6295344331892279,0.23834576377801925,0.06968437611240269,-0.05618940991617078
19355.0,516.6623611469904,0.27150352107362374,0.8060275680085675,0.6169060925676936,0.22473493586051546,0.057692686203225575,-0.05719758005519032
19357.5,516.5956347668862,0.25856763080211653,0.7960583144131782,0.6041907719988552,0.21117792256968795,0.04577474961142543,-0.05820693067847586
19360.0,516.5289256198347,0.2456836795832706,0.7859163129549035,0.591396345679068,0.1976793623332086,0.033932844628853084,-0.0592175126538075
19362.5,516.4622336991607,0.23285595658608088,0.7756091042985623,0.5785306464517868,0.18424377753028004,0.022169184814054187,-0.06022937683733405
19365.0,516.3955589981927,0.22008863931854947,0.7651442998163449,0.5656014558086834,0.1708755735831445,0.010485919980177727,-0.06124257407798788
19367.5,516.3289015102621,0.2073857929686357,0.754529568912953,0.5526164942383675,0.15757903822079156,-0.0011148628147705799,-0.062257155221863036
19370.0,516.2622612287042,0.19475136990344138,0.7437726264858691,0.539583411937429,0.1443583409073249,-0.012631138278593827,-0.06327317111655929
19372.5,516.1956381468576,0.18218920931933935,0.7328812205537761,0.5265097798966849,0.13121753242749346,-0.024060941899524815,-0.064290672615489
19375.0,516.1290322580645,0.16970303703581846,0.7218631200845701,0.5134030813737472,0.11816054462193762,-0.0354023689676012,-0.06530971058214943
19377.5,516.0624435556703,0.15729646542589615,0.7107261030526706,0.5002707037612947,0.10519119026481265,-0.046653573605375025,-0.06633033589435865
19380.0,515.9958720330237,0.1449729934760697,0.6994779447535329,0.4871199308587319,0.09231316307655496,-0.05781276781029287,-0.0673525994484573
19382.5,515.9293176834774,0.13273600696889168,0.6881264064014384,0.47395793555326354,0.07953003786467823,-0.0688782205108975,-0.06837655216347403
19385.0,515.8627805003869,0.12058877878141712,0.6766792240346967,0.4607917729148059,0.06684527078566724,-0.07984825663876101,-0.06940224498525585
